Comments,SCHOOL NAME,FIELD,Grande Ecole or Ecole Spécialisée,PROGRAM NAME,SPECIALISATION,INTAKE,LEVEL OF ENTRY,CITY,PRICE,LENGHT,LANGUAGE,,,,,,,
FULL IN LILLE & PARIS,SKEMA Business School ,Business School  📈,Grande Ecole 👑,"Mastère Spécialisés® (MS) Expert en Contrôle de Gestion, Audit et Système d'Information",Contrôle Interne & Risques (CIA)/Management Accounting (CIMA)/Systèmes d’Information (CISA)/Audit Externe (DSCG UV 4)/Intelligence Artificielle (PL900)/,"Fall, Spring",BAC+5,"Lille, Paris",18000,1,Mix,,,,,,,
,SKEMA Business School ,Business School  📈,Grande Ecole 👑,Mastère Spécialisés® (MS) Manager de la Chaîne Logistique et Achats,,"Fall, Spring",BAC+5,"Lille, Paris",18000,1,French,,,,,,,
FULL IN PARIS,SKEMA Business School ,Business School  📈,Grande Ecole 👑,Mastère Spécialisés® (MS) Manager en Gestion de Patrimoine Financier ,,Fall,BAC+5,Paris,18000,1,French,,,,,,,
,SKEMA Business School ,Business School  📈,Grande Ecole 👑,Mastère Spécialisés® MS Manager Marketing Data et Commerce Electronique,,"Fall, Spring",BAC+5,"Lille, Paris, Online",18000,1,French,,,,,,,
,South Champagne Business School (Yschools),DO NOT SEND APPLICATIONS,,Global Bachelor in Management,Marketing & Commerce/ Marketing & Sport/ Marketing & Sport/ Marketing & Eco-responsabilité/,Fall,BAC,"Charleville-Mézières, Chaumont, Troyes",7500,3,French,,,,,,,
,South Champagne Business School (Yschools),DO NOT SEND APPLICATIONS,,Global Bachelor in Management,Marketing & Commerce/ Marketing & Sport/ Marketing & Sport/ Marketing & Eco-responsabilité/,Fall,BAC,Chaumont,7500,3,French,,,,,,,
,South Champagne Business School (Yschools),DO NOT SEND APPLICATIONS,,International Bachelor in Business Administration,,Fall,BAC,Troyes,9000,4,English,,,,,,,
,South Champagne Business School (Yschools),DO NOT SEND APPLICATIONS,,Master in Management (Master Grande École) ,"Finance, Audit & Controlling/Customer Advice & Wealth Management/Marketing & Business Development/Innovation & Transformation Digitale/Operations & Information Systems Management/Innovation In Tourism/",Fall,BAC+3,Troyes,10000,2,Both,,,,,,,
,South Champagne Business School (Yschools),DO NOT SEND APPLICATIONS,,"MSc Innovation, Creativity & Entrepreneurship",,Fall,BAC+4,Troyes,11500,1.5,English,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Management du Sport,,Fall,BAC,Paris,9700,3,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,BBA in sports Management,,Fall,BAC,Paris,10500,4,English,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MSc Global Sports Management,,Fall,BAC+3,Paris,14300,2,English,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MSc Global Sports Management,,Fall,BAC+4,Paris,14300,1,English,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Management du sport,,Fall,BAC+3,Paris,10600,2,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Management du sport,,Fall,BAC+4,Paris,10600,1,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,"MBA Médias, communication et digital",,Fall,BAC+3,Paris,10600,2,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,"MBA Médias, communication et digital",,Fall,BAC+4,Paris,10600,1,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Événementiel sportif,,Fall,BAC+3,Paris,10600,2,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Événementiel sportif,,Fall,BAC+4,Paris,10600,1,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Marketing sportif et digital,,Fall,BAC+3,Paris,10600,2,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Marketing sportif et digital,,Fall,BAC+4,Paris,10600,1,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Management Commercial & sponsoring sportif,,Fall,BAC+3,Paris,10600,2,French,,,,,,,
,Sports Management School (SMS),Business School  📈,Ecole Spécialisée 🧢 ,MBA Management Commercial & sponsoring sportif,,Fall,BAC+4,Paris,10600,1,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design d'Identité(s),,Fall,BAC,"Lyon, Paris",10400,5,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design produit(s),,Fall,BAC,"Lyon, Paris",10400,5,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design UX & interaction(s),,Fall,BAC,"Lyon, Paris",10400,5,French,,,,,,,MSc Management of technology - Information systems
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design d’espace(s),,Fall,BAC,"Lyon, Paris",10400,5,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design transport & mobilité(s),,Fall,BAC,Paris,10400,5,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design industriel & ingénierie,,Fall,BAC+3,Paris,11190,3,English,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design mobilité(s) durable(s),,Fall,BAC+3,Lyon,11190,2,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation design prototypage,,Fall,BAC,"Lyon, Paris",9960,3,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Mastère Innovation x Design ,,Fall,BAC+5,Paris,12900,1,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,MSc Strategy & Design for the anthropocene ,,Fall,BAC+3,Lyon,12950,1.5,English,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Formation Design Territoire(s) & Maîtrise d'usage(s),,Fall,BAC+3,Lyon,11190,2,French,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Master in Design Transition,,Fall,BAC+3,Paris,12850,2,English,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Master In Transportation Design,,Fall,BAC+3,Paris,12850,2,English,,,,,,,
,STRATE (Galileo Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Master In Transportation Design,,Fall,BAC+4,Paris,12850,1,English,,,,,,,
,Sup Career (OMNES Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Développement de clientèle,,"Fall, Spring",BAC+2,Paris,0,1,French,,,,,,,
,Sup Career (OMNES Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Gestionnaire financier,,"Fall, Spring",BAC+2,Online,0,1,French,,,,,,,
,Sup Career (OMNES Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Gestionnaire RH et RSE,,"Fall, Spring",BAC+2,Online,0,1,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,BTS Communication,,Fall,BAC,"Lyon, Nantes",6820,2,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Création ,,Fall,BAC,"Amiens, Bordeaux, Brest, Caen, Grasse, Grenoble, La Réunion, Le Mans, Lille, Lyon, Montpellier, Nantes, Nice, Paris, Toulouse",8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Création ,,Spring,BAC,"Bordeaux, Brest, Caen, Grenoble, Lille, Lyon, Montpellier, Nantes, Nice, Paris, Toulouse",3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Digital ,,Fall,BAC,"Amiens, Bordeaux, Brest, Caen, Grasse, Grenoble, La Réunion, Le Mans, Lille, Lyon, Montpellier, Nantes, Nice, Paris",8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Digital ,,Spring,BAC,"Bordeaux, Brest, Caen, Grenoble, Lille, Lyon, Montpellier, Nantes, Nice, Paris, Toulouse",8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Engagement citoyen,,Fall,BAC,Paris,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Engagement citoyen,,Spring,BAC,Paris,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Création d'entreprise ,,Fall,BAC,Nice,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Création d'entreprise ,,Spring,BAC,Nice,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Événementiel,,Fall,BAC,"Amiens, Bordeaux, Brest, Caen, Grasse, Grenoble, La Réunion, Le Mans, Lille, Lyon, Montpellier, Nantes, Nice, Paris, Toulouse",8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Événementiel,,Spring,BAC,"Amiens, Bordeaux, Brest, Caen, Grasse, Grenoble, La Réunion, Le Mans, Lille, Lyon, Montpellier, Nantes, Nice, Paris, Toulouse",3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Gaming,,Fall,BAC,Montpellier,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Gaming,,Spring,BAC,Montpellier,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Métiers de l’influence,,Fall,BAC,Grenoble,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Métiers de l’influence,,Spring,BAC,Grenoble,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Sport,,Fall,BAC,Amiens,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Sport,,Spring,BAC,Amiens,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Musique,,Fall,BAC,Nantes,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Média audio,,Fall,BAC,Paris,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Média audio,,Spring,BAC,Paris,3900,2,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Culture Food,,Fall,BAC,Lyon,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication & Culture Food,,Spring,BAC,Lyon,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication Vins & Spiritueux,,Fall,BAC,Bordeaux,8120,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Communication Vins & Spiritueux,,Spring,BAC,Bordeaux,3900,3,French,,,,,,,
No student in France,Sup de Com (FIGS Group),Business School  📈,Ecole Spécialisée 🧢 ,Mastère Manager de la communication,,Fall,BAC+3,"Amiens, Bordeaux, Brest, Caen, Grasse, Grenoble, La Réunion, Le Mans, Lille, Lyon, Montpellier, Nantes, Nice, Paris, Toulouse",10340,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Bachelor design visuel et création graphique,,Fall,BAC,Paris,7950,3,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,MSc Team Créatif,,Fall,BAC+3,Paris,7800,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,MSc Direction Artistique & Design Graphique ,,Fall,BAC+3,Paris,9950,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,MSc Direction Artistique & Design Graphique ,,Fall,BAC+3,"Bordeaux, Lyon",9800,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Bachelor création et réalisation audiovisuelle,,Fall,BAC,Paris,7950,3,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Mastère Direction Artistique & Réalisation Audiovisuelle,,Fall,BAC+3,Paris,9950,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Mastère Direction Artistique & Réalisation Audiovisuelle,,Fall,BAC+3,"Bordeaux, Lyon",9800,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Bachelor Motion & Animation,,Fall,BAC,Paris,7950,3,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Mastère Direction Artistique & Ux/Ui Lead Design,,Fall,BAC+3,Paris,9950,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Mastère Direction Artistique & Ux/Ui Lead Design,,Fall,BAC+3,"Bordeaux, Lyon",9800,2,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,Bachelor Game Design,,Fall,BAC,Paris,7950,3,French,,,,,,,
,Sup de Création (OMNES Group),Arts Schools 🎭,Ecole Spécialisée 🧢 ,MSc Recherche & Innovation Créative,,Fall,BAC+4,Paris,8150,1,French,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Luxury Business,,Fall,BAC,Paris,10900,3,Both,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,Bachelor Luxury Business,,Spring,BAC,Paris,9700,3,French,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MBA Luxury Brand Marketing & International Management,Entrepreneuriat & Luxe/Stratégies Retail & Luxe/Marketing Digital & Luxe/,"Fall, Spring",BAC+3,Paris,17650,2,French,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MBA Luxury Brand Marketing & International Management,Entrepreneuriat & Luxe/Stratégies Retail & Luxe/Marketing Digital & Luxe/,Fall,BAC+4,Paris,17650,1,French,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MSc Global Luxury Brand Management,,Fall,BAC+3,Paris,20900,2,English,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MSc Global Luxury Brand Management,,Fall,BAC+4,Paris,30250,1,English,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MSc Luxury Fashion Management,,Fall,BAC+3,Paris,18650,2,English,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MSc Luxury Fashion Management,,Fall,BAC+4,Paris,23000,1,English,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MSc Luxury Gastronomy & Wine Management,,Fall,BAC+3,Paris,14300,2,English,,,,,,,
,Sup de Luxe,Business School  📈,Ecole Spécialisée 🧢 ,MSc Luxury Gastronomy & Wine Management,,Fall,BAC+4,Paris,23000,1,English,,,,,,,
,Sup de Pub (OMNES Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor de Sup de Pub ,Communication et Stratégie des Marques/Communication et Stratégie des Marques/Communication et Création Visuelle/Communication et Création Visuelle/ Communication et Marketing Digital/ Communication et Marketing Digital/Stratégie de Communication/ Communication Événementielle/ Création Graphique/Création Audiovisuelle/Communication Digitale et Webmarketing/ Réseaux Sociaux et Community Management/,"Fall, Spring",BAC,Paris,8390,3,French,,,,,,,
,Sup de Pub (OMNES Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor de Sup de Pub ,Communication et Stratégie des Marques/Communication et Stratégie des Marques/Communication et Création Visuelle/Communication et Création Visuelle/ Communication et Marketing Digital/ Communication et Marketing Digital/Stratégie de Communication/ Communication Événementielle/ Création Graphique/Création Audiovisuelle/Communication Digitale et Webmarketing/ Réseaux Sociaux et Community Management/,Fall,BAC,"Bordeaux, Lyon",8150,3,French,,,,,,,
,Sup de Pub (OMNES Group),Business School  📈,Ecole Spécialisée 🧢 ,Bachelor de Sup de Pub ,Communication et Stratégie des Marques/Communication et Stratégie des Marques/Communication et Création Visuelle/Communication et Création Visuelle/ Communication et Marketing Digital/ Communication et Marketing Digital/Stratégie de Communication/ Communication Événementielle/ Création Graphique/Création Audiovisuelle/Communication Digitale et Webmarketing/ Réseaux Sociaux et Community Management/,Fall,BAC,Rennes,7850,3,French,,,,,,,
